Date,adj close,close,high,low,open,volume
2025-10-01,66.31422424316406,66.77999877929688,66.83000183105469,66.29000091552734,66.51000213623047,14877500
2025-10-02,65.63896179199219,66.0999984741211,66.6500015258789,65.86000061035156,66.52999877929688,14350700
2025-10-03,66.18512725830078,66.6500015258789,66.98999786376953,66.04000091552734,66.0999984741211,12249200
2025-10-06,65.63896179199219,66.0999984741211,66.5,65.83999633789062,66.48999786376953,14333300
2025-10-07,66.32415008544922,66.79000091552734,67.26000213623047,65.87000274658203,66.22000122070312,13328300
2025-10-08,65.65882873535156,66.12000274658203,66.87000274658203,66.05999755859375,66.66999816894531,12606700
2025-10-09,65.9070816040039,66.37000274658203,66.80000305175781,66.12000274658203,66.29000091552734,12705200
2025-10-10,66.5724105834961,67.04000091552734,67.4000015258789,66.37999725341797,66.5199966430664,17991700
2025-10-13,66.3340835571289,66.80000305175781,66.80000305175781,66.0,66.2300033569336,13690000
2025-10-14,67.03913116455078,67.51000213623047,67.56999969482422,66.75,66.87000274658203,14245600
2025-10-15,66.61212921142578,67.08000183105469,67.72000122070312,66.91999816894531,67.2699966430664,11193700
2025-10-16,67.11856842041016,67.58999633789062,68.11000061035156,67.16000366210938,67.18000030517578,15707200
2025-10-17,67.962646484375,68.44000244140625,68.5,67.80000305175781,68.0,15541800
2025-10-20,67.962646484375,68.44000244140625,68.63999938964844,67.91999816894531,68.43000030517578,17786800
2025-10-21,70.72325134277344,71.22000122070312,71.38999938964844,70.2300033569336,70.56999969482422,33651300
2025-10-22,70.31610870361328,70.80999755859375,71.62000274658203,70.51000213623047,71.36000061035156,18293000
2025-10-23,69.45218658447266,69.94000244140625,70.93000030517578,69.72000122070312,70.80999755859375,13989400
2025-10-24,69.22378540039062,69.70999908447266,70.05000305175781,69.6500015258789,69.91000366210938,15688200
2025-10-27,69.57134246826172,70.05999755859375,70.12000274658203,69.25,69.77999877929688,13800000
2025-10-28,69.670654296875,70.16000366210938,70.9000015258789,69.94999694824219,70.05000305175781,12730500
2025-10-29,67.8732681274414,68.3499984741211,70.02999877929688,68.16000366210938,69.91999816894531,19789600
2025-10-30,68.4988784790039,68.9800033569336,69.29000091552734,68.38999938964844,68.44999694824219,14751700
2025-10-31,68.41943359375,68.9000015258789,69.06999969482422,67.9000015258789,68.55000305175781,16742700
2025-11-03,67.49592590332031,67.97000122070312,68.88999938964844,67.66000366210938,68.80000305175781,15660400
2025-11-04,68.18111419677734,68.66000366210938,68.7300033569336,68.16000366210938,68.47000122070312,12743800
2025-11-05,68.03215789794922,68.51000213623047,68.83000183105469,68.18000030517578,68.66000366210938,12850100
2025-11-06,68.57831573486328,69.05999755859375,69.13999938964844,67.91999816894531,68.30000305175781,15906700
2025-11-07,70.05792999267578,70.55000305175781,70.87000274658203,69.41000366210938,69.80999755859375,25108300
2025-11-10,70.02812957763672,70.5199966430664,70.66000366210938,69.44000244140625,70.01000213623047,15318000
2025-11-11,71.11053466796875,71.61000061035156,71.75,70.66000366210938,70.9800033569336,16160200
2025-11-12,71.01123046875,71.51000213623047,71.88999938964844,71.33999633789062,71.48999786376953,13612600
2025-11-13,70.57430267333984,71.06999969482422,71.66999816894531,71.0,71.41999816894531,14002800
2025-11-14,70.6636734008789,71.16000366210938,71.63999938964844,70.5999984741211,71.41000366210938,13172000
2025-11-17,70.18701934814453,70.68000030517578,71.52999877929688,70.62000274658203,71.19999694824219,14772300
2025-11-18,70.72325134277344,71.22000122070312,71.33999633789062,70.56999969482422,70.98999786376953,12838900
2025-11-19,70.61402130126953,71.11000061035156,71.44999694824219,70.80999755859375,71.19999694824219,12401500
2025-11-20,70.71332550048828,71.20999908447266,71.4800033569336,70.61000061035156,70.94999694824219,15396500
2025-11-21,72.4411849975586,72.94999694824219,73.19000244140625,71.48999786376953,71.68000030517578,26492500
2025-11-24,72.08369445800781,72.58999633789062,73.16000366210938,71.56999969482422,73.16000366210938,39818600
2025-11-25,72.10356140136719,72.61000061035156,72.93000030517578,72.13999938964844,72.80000305175781,17451200
2025-11-26,72.37167358398438,72.87999725341797,73.08999633789062,72.38999938964844,72.5999984741211,11795100
2025-11-28,72.61000061035156,73.12000274658203,73.2300033569336,72.76000213623047,73.0,7423000
2025-12-01,71.94999694824219,71.94999694824219,72.91000366210938,71.93000030517578,72.5999984741211,14388100
2025-12-02,70.66999816894531,70.66999816894531,71.80000305175781,70.43000030517578,71.80000305175781,19871300
2025-12-03,70.80999755859375,70.80999755859375,71.4000015258789,70.61000061035156,70.87999725341797,17001700
2025-12-04,70.44999694824219,70.44999694824219,71.33999633789062,70.37000274658203,70.83000183105469,17710000
2025-12-05,70.0,70.0,70.70999908447266,69.87000274658203,70.31999969482422,13978200
2025-12-08,70.25,70.25,70.37999725341797,69.48999786376953,69.83999633789062,17775100
2025-12-09,70.08999633789062,70.08999633789062,70.62999725341797,69.83000183105469,70.37000274658203,13010600
2025-12-10,70.20999908447266,70.20999908447266,70.52999877929688,69.77999877929688,70.38999938964844,29789400
2025-12-11,69.11000061035156,69.11000061035156,70.69000244140625,68.79000091552734,70.55000305175781,23124200
2025-12-12,70.5199966430664,70.5199966430664,70.62000274658203,69.04000091552734,69.11000061035156,18444500
2025-12-15,70.97000122070312,70.97000122070312,71.31999969482422,70.31999969482422,70.43000030517578,18660100
2025-12-16,70.37000274658203,70.37000274658203,71.30000305175781,70.31999969482422,71.30000305175781,17370000
2025-12-17,70.66999816894531,70.66999816894531,70.91999816894531,70.30999755859375,70.56999969482422,13672700
2025-12-18,70.36000061035156,70.36000061035156,70.80000305175781,70.16999816894531,70.2699966430664,15524800
2025-12-19,70.05999755859375,70.05999755859375,70.7699966430664,70.02999877929688,70.05999755859375,36911100
2025-12-22,70.20999908447266,70.20999908447266,70.22000122070312,69.66000366210938,69.93000030517578,12828500
2025-12-23,69.87000274658203,69.87000274658203,70.26000213623047,69.69000244140625,70.19999694824219,9471000
2025-12-24,70.11000061035156,70.11000061035156,70.16000366210938,69.75,69.9000015258789,4515300
2025-12-26,69.87000274658203,69.87000274658203,70.16000366210938,69.7300033569336,69.94999694824219,5711400
2025-12-29,70.16000366210938,70.16000366210938,70.41999816894531,69.8499984741211,70.0,9686900
2025-12-30,70.06999969482422,70.06999969482422,70.23999786376953,69.80000305175781,70.0,8610900
2025-12-31,69.91000366210938,69.91000366210938,70.16000366210938,69.87999725341797,70.06999969482422,8127800
