Date,adj close,close,high,low,open,volume
2025-10-01,26.385761260986328,26.700000762939453,27.219999313354492,26.399999618530273,27.190000534057617,14390400
2025-10-02,26.16834831237793,26.479999542236328,27.149999618530273,26.420000076293945,26.760000228881836,10975400
2025-10-03,26.326465606689453,26.639999389648438,27.290000915527344,26.510000228881836,26.610000610351562,10520700
2025-10-06,26.29681968688965,26.610000610351562,26.90999984741211,26.440000534057617,26.790000915527344,7705600
2025-10-07,26.237524032592773,26.549999237060547,26.84000015258789,26.200000762939453,26.780000686645508,14472800
2025-10-08,26.711875915527344,27.030000686645508,27.18000030517578,26.440000534057617,26.579999923706055,20463700
2025-10-09,26.6525821685791,26.969999313354492,27.34000015258789,26.729999542236328,27.15999984741211,10128000
2025-10-10,25.24929428100586,25.549999237060547,27.18000030517578,25.459999084472656,27.100000381469727,15792400
2025-10-13,27.02811050415039,27.350000381469727,27.3799991607666,26.010000228881836,26.030000686645508,14137500
2025-10-14,28.204105377197266,28.540000915527344,28.739999771118164,27.399999618530273,27.489999771118164,21557000
2025-10-15,28.27328109741211,28.610000610351562,28.989999771118164,28.389999389648438,28.860000610351562,18360300
2025-10-16,26.87987518310547,27.200000762939453,28.729999542236328,27.09000015258789,28.690000534057617,24747300
2025-10-17,27.047874450683594,27.3700008392334,27.610000610351562,27.0,27.100000381469727,10955800
2025-10-20,27.334461212158203,27.65999984741211,28.09000015258789,27.5,27.559999465942383,7049700
2025-10-21,27.828577041625977,28.15999984741211,28.5,27.670000076293945,27.729999542236328,8330400
2025-10-22,27.334461212158203,27.65999984741211,27.969999313354492,26.969999313354492,27.200000762939453,8976800
2025-10-23,27.502460479736328,27.829999923706055,28.139999389648438,27.670000076293945,27.780000686645508,11798700
2025-10-24,27.334461212158203,27.65999984741211,28.43000030517578,27.639999389648438,28.260000228881836,8626300
2025-10-27,27.591402053833008,27.920000076293945,28.100000381469727,27.709999084472656,27.940000534057617,10867500
2025-10-28,27.739635467529297,28.06999969482422,28.190000534057617,27.510000228881836,27.799999237060547,7421200
2025-10-29,27.373991012573242,27.700000762939453,28.25,27.56999969482422,27.8799991607666,8931500
2025-10-30,27.186227798461914,27.510000228881836,27.829999923706055,27.18000030517578,27.389999389648438,10356400
2025-10-31,27.344343185424805,27.670000076293945,27.8799991607666,27.290000915527344,27.520000457763672,14271800
2025-11-03,26.69211196899414,27.010000228881836,27.799999237060547,26.700000762939453,27.600000381469727,10354400
2025-11-04,25.63470458984375,25.940000534057617,26.719999313354492,25.90999984741211,26.520000457763672,10081500
2025-11-05,26.326465606689453,26.639999389648438,26.709999084472656,25.760000228881836,25.940000534057617,12247700
2025-11-06,25.861997604370117,26.170000076293945,26.690000534057617,26.100000381469727,26.670000076293945,9075400
2025-11-07,25.970703125,26.280000686645508,26.329999923706055,25.81999969482422,26.010000228881836,8710800
2025-11-10,24.992355346679688,25.290000915527344,26.579999923706055,25.18000030517578,26.56999969482422,16143200
2025-11-11,24.438945770263672,24.729999542236328,25.270000457763672,24.6299991607666,25.209999084472656,14505700
2025-11-12,24.91329574584961,25.209999084472656,25.31999969482422,24.850000381469727,24.850000381469727,10318200
2025-11-13,24.686002731323242,24.979999542236328,25.440000534057617,24.940000534057617,25.200000762939453,12224900
2025-11-14,24.241300582885742,24.530000686645508,25.0,24.469999313354492,24.700000762939453,9788700
2025-11-17,22.60083770751953,22.8700008392334,23.989999771118164,22.780000686645508,23.559999465942383,19877400
2025-11-18,22.442718505859375,22.709999084472656,23.010000228881836,22.399999618530273,22.709999084472656,11853500
2025-11-19,22.205543518066406,22.469999313354492,22.790000915527344,22.440000534057617,22.65999984741211,9138800
2025-11-20,22.343896865844727,22.610000610351562,22.940000534057617,22.270000457763672,22.68000030517578,15566200
2025-11-21,23.678007125854492,23.959999084472656,24.260000228881836,22.770000457763672,22.799999237060547,19349500
2025-11-24,24.093063354492188,24.3799991607666,24.5,23.969999313354492,24.049999237060547,19135900
2025-11-25,24.033769607543945,24.31999969482422,25.049999237060547,24.200000762939453,24.399999618530273,22657500
2025-11-26,23.697771072387695,23.979999542236328,24.579999923706055,23.5,24.100000381469727,22163300
2025-11-28,24.132593154907227,24.420000076293945,24.43000030517578,23.84000015258789,24.149999618530273,6873100
2025-12-01,24.102947235107422,24.389999389648438,24.719999313354492,23.979999542236328,24.0,14182800
2025-12-02,24.854001998901367,25.149999618530273,25.450000762939453,24.43000030517578,24.75,15550900
2025-12-03,24.893531799316406,25.190000534057617,25.469999313354492,24.969999313354492,25.239999771118164,11970800
2025-12-04,25.59517478942871,25.899999618530273,25.93000030517578,25.110000610351562,25.200000762939453,11666100
2025-12-05,25.605056762695312,25.90999984741211,26.040000915527344,25.639999389648438,25.93000030517578,10225100
2025-12-08,24.774944305419922,25.06999969482422,25.770000457763672,24.90999984741211,25.739999771118164,15600400
2025-12-09,25.081295013427734,25.3799991607666,25.520000457763672,24.75,24.790000915527344,10452000
2025-12-10,25.190000534057617,25.489999771118164,25.579999923706055,25.1299991607666,25.34000015258789,11980400
2025-12-11,25.40999984741211,25.40999984741211,25.489999771118164,25.110000610351562,25.139999389648438,10515800
2025-12-12,24.739999771118164,24.739999771118164,25.469999313354492,24.670000076293945,25.389999389648438,9407400
2025-12-15,24.489999771118164,24.489999771118164,25.030000686645508,24.3799991607666,24.950000762939453,12812100
2025-12-16,24.829999923706055,24.829999923706055,24.93000030517578,24.420000076293945,24.459999084472656,9995600
2025-12-17,24.43000030517578,24.43000030517578,24.889999389648438,24.219999313354492,24.770000457763672,12454000
2025-12-18,23.450000762939453,23.450000762939453,24.110000610351562,22.979999542236328,23.8700008392334,20895200
2025-12-19,23.260000228881836,23.260000228881836,23.530000686645508,23.06999969482422,23.389999389648438,28443600
2025-12-22,23.170000076293945,23.170000076293945,23.649999618530273,23.09000015258789,23.489999771118164,11198500
2025-12-23,22.93000030517578,22.93000030517578,23.389999389648438,22.780000686645508,23.149999618530273,10546600
2025-12-24,23.15999984741211,23.15999984741211,23.270000457763672,22.969999313354492,22.989999771118164,4190900
2025-12-26,23.260000228881836,23.260000228881836,23.309999465942383,23.1299991607666,23.18000030517578,6309100
2025-12-29,22.729999542236328,22.729999542236328,23.280000686645508,22.65999984741211,23.18000030517578,11566400
2025-12-30,22.899999618530273,22.899999618530273,22.979999542236328,22.65999984741211,22.68000030517578,10809300
2025-12-31,22.280000686645508,22.280000686645508,22.899999618530273,22.270000457763672,22.860000610351562,9723900
