Date,adj close,close,high,low,open,volume
2025-06-27,301.0899963378906,301.0899963378906,303.25,297.8500061035156,298.92999267578125,1039500
2025-06-30,304.1000061035156,304.1000061035156,304.6300048828125,301.8599853515625,302.92999267578125,884600
2025-07-01,300.67999267578125,300.67999267578125,306.9100036621094,299.57000732421875,305.42999267578125,961900
2025-07-02,298.1600036621094,298.1600036621094,299.54998779296875,295.82000732421875,296.4800109863281,1452100
2025-07-03,303.7200012207031,303.7200012207031,304.1000061035156,298.760009765625,298.8500061035156,858000
2025-07-07,305.5299987792969,305.5299987792969,306.9700012207031,303.7799987792969,304.54998779296875,1131600
2025-07-08,308.760009765625,308.760009765625,310.4599914550781,307.760009765625,309.0899963378906,1552100
2025-07-09,311.92999267578125,311.92999267578125,312.260009765625,309.94000244140625,310.6700134277344,795100
2025-07-10,306.2099914550781,306.2099914550781,313.2799987792969,306.1000061035156,313.2799987792969,1368900
2025-07-11,300.8500061035156,300.8500061035156,304.19000244140625,300.82000732421875,304.1099853515625,1105100
2025-07-14,300.6400146484375,300.6400146484375,302.1099853515625,296.8999938964844,297.7200012207031,902400
2025-07-15,301.5799865722656,301.5799865722656,303.94000244140625,300.7300109863281,303.42999267578125,688600
2025-07-16,306.0199890136719,306.0199890136719,306.2900085449219,302.010009765625,305.5,1021500
2025-07-17,308.6099853515625,308.6099853515625,308.6099853515625,304.3699951171875,304.3699951171875,1389000
2025-07-18,305.9700012207031,305.9700012207031,309.7300109863281,305.29998779296875,309.3399963378906,1021200
2025-07-21,307.2699890136719,307.2699890136719,308.54998779296875,305.1199951171875,306.3900146484375,936700
2025-07-22,306.2900085449219,306.2900085449219,307.6600036621094,303.5,306.69000244140625,2078200
2025-07-23,290.6300048828125,290.6300048828125,294.44000244140625,286.739990234375,292.9200134277344,4638500
2025-07-24,286.1600036621094,286.1600036621094,290.55999755859375,286.1600036621094,288.2900085449219,2258100
2025-07-25,288.0299987792969,288.0299987792969,288.4599914550781,285.42999267578125,285.80999755859375,1608900
2025-07-28,282.3800048828125,282.3800048828125,285.70001220703125,282.0,285.2699890136719,1482300
2025-07-29,287.5400085449219,287.5400085449219,288.6199951171875,285.8399963378906,285.8599853515625,1521100
